instant_day,dteday,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,instant_hour,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,is_peak_hour,price,net_change
108,2011-04-18,2,0,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,2482,2,0,4,7,0,1,1,1,0.46,0.4545,0.63,0.0,12,156,168,0,18.156358715272834,114.0
108,2011-04-18,2,0,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,2483,2,0,4,8,0,1,1,1,0.46,0.4545,0.63,0.0,20,277,297,0,19.16063140738097,129.0
108,2011-04-18,2,0,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,2484,2,0,4,9,0,1,1,2,0.5,0.4848,0.55,0.1045,37,132,169,0,7.231939541076734,-128.0
108,2011-04-18,2,0,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,2485,2,0,4,10,0,1,1,2,0.52,0.5,0.55,0.1045,41,68,109,0,11.940134075980902,-60.0
108,2011-04-18,2,0,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,2486,2,0,4,11,0,1,1,2,0.54,0.5152,0.52,0.0896,36,87,123,0,19.714810672440276,14.0
108,2011-04-18,2,0,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,2487,2,0,4,12,0,1,1,2,0.56,0.5303,0.49,0.0896,60,124,184,0,12.251111539597199,61.0
108,2011-04-18,2,0,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,2488,2,0,4,13,0,1,1,2,0.56,0.5303,0.49,0.1642,41,128,169,0,17.953212837718176,-15.0
108,2011-04-18,2,0,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,2489,2,0,4,14,0,1,1,2,0.58,0.5455,0.49,0.194,49,95,144,0,13.830972831969797,-25.0
108,2011-04-18,2,0,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,2490,2,0,4,15,0,1,1,2,0.6,0.6212,0.43,0.194,64,112,176,0,10.629948618794028,32.0
108,2011-04-18,2,0,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,2491,2,0,4,16,0,1,1,1,0.6,0.6212,0.46,0.2836,40,165,205,1,9.286753332888052,29.0
108,2011-04-18,2,0,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,2492,2,0,4,17,0,1,1,1,0.58,0.5455,0.49,0.2836,66,362,428,1,8.048346366291309,223.0
108,2011-04-18,2,0,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,2493,2,0,4,18,0,1,1,1,0.64,0.6212,0.31,0.3582,41,321,362,1,16.42697287066546,-66.0
108,2011-04-18,2,0,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,2494,2,0,4,19,0,1,1,1,0.56,0.5303,0.46,0.2537,42,244,286,0,10.798107602345418,-76.0
108,2011-04-18,2,0,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,2495,2,0,4,20,0,1,1,1,0.6,0.6212,0.33,0.2985,29,136,165,0,12.669131933011267,-121.0
108,2011-04-18,2,0,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,2496,2,0,4,21,0,1,1,1,0.56,0.5303,0.37,0.2836,20,131,151,0,12.38488220001773,-14.0
108,2011-04-18,2,0,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,2497,2,0,4,22,0,1,1,1,0.52,0.5,0.55,0.2836,9,81,90,0,13.65918543849697,-61.0
108,2011-04-18,2,0,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,2498,2,0,4,23,0,1,1,1,0.5,0.4848,0.59,0.2537,11,35,46,0,17.983657184368283,-44.0
109,2011-04-19,2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,2499,2,0,4,0,0,2,1,1,0.5,0.4848,0.55,0.2239,2,23,25,0,19.711090153751442,
109,2011-04-19,2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,2500,2,0,4,1,0,2,1,1,0.46,0.4545,0.63,0.2239,5,2,7,0,11.113763128607253,-18.0
109,2011-04-19,2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,2501,2,0,4,2,0,2,1,1,0.46,0.4545,0.67,0.2836,8,5,13,0,17.412783831594545,6.0
109,2011-04-19,2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,2502,2,0,4,3,0,2,1,1,0.48,0.4697,0.63,0.2239,0,3,3,0,16.467916919820766,-10.0
109,2011-04-19,2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,2503,2,0,4,4,0,2,1,1,0.46,0.4545,0.67,0.0896,1,4,5,0,13.602934271833599,2.0
109,2011-04-19,2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,2504,2,0,4,5,0,2,1,2,0.46,0.4545,0.72,0.194,1,17,18,0,19.340707154178997,13.0
109,2011-04-19,2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,2505,2,0,4,6,0,2,1,2,0.48,0.4697,0.67,0.0,2,63,65,0,8.007117732926043,47.0
109,2011-04-19,2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,2506,2,0,4,7,0,2,1,2,0.52,0.5,0.55,0.0,22,166,188,0,6.638963154644321,123.0
109,2011-04-19,2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,2507,2,0,4,8,0,2,1,2,0.5,0.4848,0.68,0.1343,20,331,351,0,17.809429504331334,163.0
109,2011-04-19,2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,2508,2,0,4,9,0,2,1,3,0.52,0.5,0.63,0.0896,23,139,162,0,11.587247249506225,-189.0
109,2011-04-19,2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,2509,2,0,4,10,0,2,1,2,0.5,0.4848,0.72,0.2239,15,60,75,0,17.704532813105907,-87.0
109,2011-04-19,2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,2510,2,0,4,11,0,2,1,2,0.54,0.5152,0.68,0.1642,19,53,72,0,18.396353077931224,-3.0
109,2011-04-19,2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,2511,2,0,4,12,0,2,1,2,0.54,0.5152,0.64,0.0896,19,84,103,0,5.936863904286072,31.0
109,2011-04-19,2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,2512,2,0,4,13,0,2,1,2,0.54,0.5152,0.68,0.2239,26,103,129,0,18.25197144479091,26.0
109,2011-04-19,2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,2513,2,0,4,14,0,2,1,2,0.54,0.5152,0.64,0.194,19,88,107,0,11.724785830541332,-22.0
109,2011-04-19,2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,2514,2,0,4,15,0,2,1,2,0.54,0.5152,0.65,0.1642,44,83,127,0,12.656487335063483,20.0
109,2011-04-19,2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,2515,2,0,4,16,0,2,1,1,0.56,0.5303,0.52,0.2985,30,162,192,1,14.398887666398153,65.0
109,2011-04-19,2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,2516,2,0,4,17,0,2,1,1,0.56,0.5303,0.6,0.1045,39,372,411,1,18.895739100951303,219.0
109,2011-04-19,2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,2517,2,0,4,18,0,2,1,2,0.54,0.5152,0.64,0.1343,44,377,421,1,5.286741416446461,10.0
109,2011-04-19,2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,2518,2,0,4,19,0,2,1,2,0.5,0.4848,0.72,0.194,28,248,276,0,12.152652024767256,-145.0
109,2011-04-19,2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,2519,2,0,4,20,0,2,1,2,0.5,0.4848,0.72,0.2239,20,148,168,0,15.31583063645841,-108.0
109,2011-04-19,2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,2520,2,0,4,21,0,2,1,2,0.5,0.4848,0.72,0.1343,8,114,122,0,15.840604365473427,-46.0
109,2011-04-19,2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,2521,2,0,4,22,0,2,1,1,0.48,0.4697,0.77,0.0896,3,109,112,0,15.38798647305662,-10.0
109,2011-04-19,2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,2522,2,0,4,23,0,2,1,1,0.46,0.4545,0.88,0.0896,11,41,52,0,7.016526941121828,-60.0
110,2011-04-20,2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,2523,2,0,4,0,0,3,1,1,0.44,0.4394,0.88,0.1343,4,29,33,0,9.490933825575219,
110,2011-04-20,2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,2524,2,0,4,1,0,3,1,1,0.42,0.4242,0.94,0.1642,2,5,7,0,10.380732881255202,-26.0
110,2011-04-20,2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,2525,2,0,4,2,0,3,1,1,0.42,0.4242,0.94,0.1642,0,2,2,0,17.066558115192574,-5.0
110,2011-04-20,2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,2526,2,0,4,3,0,3,1,1,0.42,0.4242,0.94,0.0,0,2,2,0,9.181398086218294,0.0
110,2011-04-20,2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,2527,2,0,4,4,0,3,1,1,0.4,0.4091,1.0,0.1045,5,4,9,0,8.160574458008048,7.0
110,2011-04-20,2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,2528,2,0,4,5,0,3,1,1,0.4,0.4091,0.94,0.194,1,14,15,0,19.361720285571444,6.0
110,2011-04-20,2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,2529,2,0,4,6,0,3,1,1,0.42,0.4242,0.94,0.1642,2,62,64,0,5.132949276702034,49.0
110,2011-04-20,2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,2530,2,0,4,7,0,3,1,1,0.44,0.4394,0.94,0.0,26,211,237,0,19.967312835229674,173.0
110,2011-04-20,2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,2531,2,0,4,8,0,3,1,1,0.62,0.6061,0.69,0.4627,22,374,396,0,15.152319482860934,159.0
110,2011-04-20,2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,2532,2,0,4,9,0,3,1,1,0.66,0.6212,0.61,0.2836,27,170,197,0,17.427039491736757,-199.0
110,2011-04-20,2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,2533,2,0,4,10,0,3,1,1,0.62,0.6061,0.69,0.0896,45,86,131,0,9.419290945192898,-66.0
110,2011-04-20,2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,2534,2,0,4,11,0,3,1,1,0.62,0.6061,0.69,0.0896,31,87,118,0,5.2147291650059,-13.0
110,2011-04-20,2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,2535,2,0,4,12,0,3,1,1,0.7,0.6515,0.48,0.3881,28,117,145,0,16.06804277842295,27.0
110,2011-04-20,2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,2536,2,0,4,13,0,3,1,1,0.7,0.6515,0.48,0.3881,42,135,177,0,17.512168955010136,32.0
110,2011-04-20,2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,2537,2,0,4,14,0,3,1,1,0.74,0.6515,0.4,0.4627,33,115,148,0,16.10714197930279,-29.0
110,2011-04-20,2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,2538,2,0,4,15,0,3,1,2,0.76,0.6667,0.35,0.3582,32,113,145,0,7.142754309512579,-3.0
110,2011-04-20,2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,2539,2,0,4,16,0,3,1,2,0.76,0.6667,0.35,0.3582,54,201,255,1,16.301418833854537,110.0
110,2011-04-20,2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,2540,2,0,4,17,0,3,1,2,0.74,0.6515,0.37,0.4179,34,398,432,1,16.533841731614615,177.0
110,2011-04-20,2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,2541,2,0,4,18,0,3,1,1,0.74,0.6515,0.3,0.3582,56,385,441,1,14.878107735050824,9.0
110,2011-04-20,2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,2542,2,0,4,19,0,3,1,1,0.7,0.6364,0.32,0.2537,74,309,383,0,16.491738991933794,-58.0
110,2011-04-20,2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,2543,2,0,4,20,0,3,1,1,0.68,0.6212,0.32,0.1045,31,194,225,0,17.688821595165983,-158.0
110,2011-04-20,2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,2544,2,0,4,21,0,3,1,1,0.66,0.6212,0.36,0.2836,38,134,172,0,14.204061713561876,-53.0
110,2011-04-20,2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,2545,2,0,4,22,0,3,1,1,0.62,0.6212,0.41,0.2537,12,105,117,0,6.329070709545186,-55.0
110,2011-04-20,2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,2546,2,0,4,23,0,3,1,1,0.6,0.6212,0.4,0.3284,14,79,93,0,12.314417145008163,-24.0
111,2011-04-21,2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,2547,2,0,4,0,0,4,1,1,0.56,0.5303,0.43,0.3582,11,33,44,0,6.164740020074076,
111,2011-04-21,2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,2548,2,0,4,1,0,4,1,1,0.52,0.5,0.45,0.2239,6,20,26,0,11.113145465486463,-18.0
111,2011-04-21,2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,2549,2,0,4,2,0,4,1,1,0.5,0.4848,0.42,0.3881,3,10,13,0,11.106597336884414,-13.0
111,2011-04-21,2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,2550,2,0,4,3,0,4,1,2,0.46,0.4545,0.51,0.4627,4,3,7,0,5.990147662103624,-6.0
111,2011-04-21,2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,2551,2,0,4,4,0,4,1,2,0.44,0.4394,0.54,0.4478,2,4,6,0,10.232308009542189,-1.0
111,2011-04-21,2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,2552,2,0,4,5,0,4,1,2,0.42,0.4242,0.54,0.194,0,14,14,0,6.664971481869722,8.0
111,2011-04-21,2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,2553,2,0,4,6,0,4,1,2,0.4,0.4091,0.58,0.194,2,73,75,0,17.123528150138334,61.0
111,2011-04-21,2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,2554,2,0,4,7,0,4,1,2,0.42,0.4242,0.47,0.4627,15,183,198,0,19.215320389467063,123.0
111,2011-04-21,2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,2555,2,0,4,8,0,4,1,2,0.4,0.4091,0.5,0.194,19,346,365,0,6.084747128869079,167.0
111,2011-04-21,2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,2556,2,0,4,9,0,4,1,2,0.42,0.4242,0.47,0.2836,18,178,196,0,19.32672810937552,-169.0
111,2011-04-21,2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,2557,2,0,4,10,0,4,1,1,0.42,0.4242,0.44,0.3582,25,73,98,0,12.838648990051178,-98.0
111,2011-04-21,2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,2558,2,0,4,11,0,4,1,1,0.44,0.4394,0.41,0.2836,34,99,133,0,9.493485169308109,35.0
111,2011-04-21,2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,2559,2,0,4,12,0,4,1,1,0.46,0.4545,0.38,0.1642,49,150,199,0,6.152931129142453,66.0
111,2011-04-21,2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,2560,2,0,4,13,0,4,1,1,0.48,0.4697,0.33,0.3284,55,122,177,0,12.509364021056268,-22.0
111,2011-04-21,2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,2561,2,0,4,14,0,4,1,1,0.5,0.4848,0.34,0.3881,68,160,228,0,16.91773316736123,51.0
111,2011-04-21,2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,2562,2,0,4,15,0,4,1,1,0.52,0.5,0.29,0.4179,69,166,235,0,15.606297159000473,7.0
111,2011-04-21,2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,2563,2,0,4,16,0,4,1,1,0.52,0.5,0.27,0.3582,66,228,294,1,5.753390171959606,59.0
111,2011-04-21,2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,2564,2,0,4,17,0,4,1,1,0.5,0.4848,0.29,0.1642,79,402,481,1,6.093527530518553,187.0
111,2011-04-21,2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,2565,2,0,4,18,0,4,1,1,0.5,0.4848,0.25,0.2836,71,381,452,1,11.043099239489557,-29.0
111,2011-04-21,2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,2566,2,0,4,19,0,4,1,1,0.46,0.4545,0.28,0.2836,52,272,324,0,9.429357410719149,-128.0
111,2011-04-21,2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,2567,2,0,4,20,0,4,1,1,0.44,0.4394,0.3,0.1343,28,176,204,0,8.485764845840718,-120.0
111,2011-04-21,2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,2568,2,0,4,21,0,4,1,1,0.42,0.4242,0.47,0.194,25,159,184,0,9.215067483630705,-20.0
111,2011-04-21,2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,2569,2,0,4,22,0,4,1,1,0.42,0.4242,0.38,0.0896,31,106,137,0,17.05224114945327,-47.0
111,2011-04-21,2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,2570,2,0,4,23,0,4,1,1,0.4,0.4091,0.43,0.1045,13,86,99,0,18.938420804477808,-38.0
112,2011-04-22,2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,2571,2,0,4,0,0,5,1,1,0.36,0.3485,0.62,0.194,3,30,33,0,11.076540417913495,
112,2011-04-22,2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,2572,2,0,4,1,0,5,1,1,0.36,0.3333,0.53,0.2537,2,22,24,0,18.591665031987457,-9.0
112,2011-04-22,2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,2573,2,0,4,2,0,5,1,1,0.36,0.3333,0.53,0.2985,2,7,9,0,9.82243551871823,-15.0
112,2011-04-22,2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,2574,2,0,4,3,0,5,1,1,0.36,0.3333,0.53,0.2985,0,2,2,0,12.146554795156874,-7.0
112,2011-04-22,2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,2575,2,0,4,4,0,5,1,1,0.34,0.3182,0.53,0.2836,1,2,3,0,8.390434967239996,1.0
112,2011-04-22,2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,2576,2,0,4,5,0,5,1,1,0.34,0.3182,0.53,0.2239,0,16,16,0,14.607140632637659,13.0
112,2011-04-22,2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,2577,2,0,4,6,0,5,1,1,0.34,0.3182,0.53,0.2836,2,47,49,0,19.684716727622135,33.0
112,2011-04-22,2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,2578,2,0,4,7,0,5,1,2,0.34,0.3182,0.53,0.2836,5,175,180,0,14.05239644065068,131.0
112,2011-04-22,2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,2579,2,0,4,8,0,5,1,2,0.34,0.3182,0.53,0.2537,15,331,346,0,10.367211261703233,166.0
112,2011-04-22,2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,2580,2,0,4,9,0,5,1,3,0.34,0.303,0.61,0.2985,17,178,195,0,14.717261689857926,-151.0
112,2011-04-22,2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,2581,2,0,4,10,0,5,1,2,0.36,0.3485,0.62,0.194,32,104,136,0,6.8438101769808135,-59.0
112,2011-04-22,2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,2582,2,0,4,11,0,5,1,3,0.34,0.3333,0.66,0.194,23,83,106,0,18.32988620398098,-30.0
112,2011-04-22,2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,2583,2,0,4,12,0,5,1,3,0.34,0.3333,0.76,0.1343,19,61,80,0,12.546259261697546,-26.0
112,2011-04-22,2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,2584,2,0,4,13,0,5,1,3,0.34,0.3333,0.87,0.194,3,37,40,0,11.740246130594631,-40.0
112,2011-04-22,2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,2585,2,0,4,14,0,5,1,3,0.34,0.3182,0.87,0.2537,3,33,36,0,13.787971826802789,-4.0
112,2011-04-22,2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,2586,2,0,4,15,0,5,1,3,0.34,0.3333,0.87,0.194,13,62,75,0,14.371757941841036,39.0
112,2011-04-22,2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,2587,2,0,4,16,0,5,1,3,0.34,0.3333,0.87,0.1343,4,58,62,1,6.076637093397696,-13.0
112,2011-04-22,2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,2588,2,0,4,17,0,5,1,3,0.32,0.303,0.93,0.2239,6,63,69,1,15.239258318351036,7.0
112,2011-04-22,2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,2589,2,0,4,18,0,5,1,3,0.32,0.303,0.93,0.2239,4,47,51,1,8.628975204732944,-18.0
112,2011-04-22,2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,2590,2,0,4,19,0,5,1,3,0.32,0.303,0.93,0.2239,7,48,55,0,15.709289487598847,4.0
112,2011-04-22,2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,2591,2,0,4,20,0,5,1,3,0.32,0.303,0.87,0.2239,8,39,47,0,17.33802191576295,-8.0
112,2011-04-22,2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,2592,2,0,4,21,0,5,1,3,0.3,0.303,0.93,0.1642,5,23,28,0,17.059377613287804,-19.0
112,2011-04-22,2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,2593,2,0,4,22,0,5,1,3,0.3,0.303,1.0,0.1343,3,21,24,0,13.287514511118337,-4.0
112,2011-04-22,2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,2594,2,0,4,23,0,5,1,3,0.32,0.3333,0.93,0.1045,0,17,17,0,12.802548384661268,-7.0
113,2011-04-23,2,0,4,0,6,0,2,0.46,0.450121,0.887917,0.230725,1462,2574,4036,2595,2,0,4,0,0,6,0,2,0.32,0.3182,1.0,0.194,0,18,18,0,7.143139420091176,
113,2011-04-23,2,0,4,0,6,0,2,0.46,0.450121,0.887917,0.230725,1462,2574,4036,2596,2,0,4,1,0,6,0,2,0.32,0.3182,1.0,0.194,5,11,16,0,16.630192256047035,-2.0
113,2011-04-23,2,0,4,0,6,0,2,0.46,0.450121,0.887917,0.230725,1462,2574,4036,2597,2,0,4,2,0,6,0,3,0.32,0.3333,1.0,0.1343,3,14,17,0,9.071140706700715,1.0
113,2011-04-23,2,0,4,0,6,0,2,0.46,0.450121,0.887917,0.230725,1462,2574,4036,2598,2,0,4,3,0,6,0,3,0.32,0.3333,1.0,0.0896,0,4,4,0,12.450431342269198,-13.0
113,2011-04-23,2,0,4,0,6,0,2,0.46,0.450121,0.887917,0.230725,1462,2574,4036,2599,2,0,4,4,0,6,0,3,0.34,0.3636,1.0,0.0,2,3,5,0,9.264111393912751,1.0
113,2011-04-23,2,0,4,0,6,0,2,0.46,0.450121,0.887917,0.230725,1462,2574,4036,2600,2,0,4,5,0,6,0,3,0.34,0.3636,1.0,0.0,1,6,7,0,7.007425444995397,2.0
113,2011-04-23,2,0,4,0,6,0,2,0.46,0.450121,0.887917,0.230725,1462,2574,4036,2601,2,0,4,6,0,6,0,2,0.34,0.3333,1.0,0.1642,0,11,11,0,14.443365453376048,4.0
113,2011-04-23,2,0,4,0,6,0,2,0.46,0.450121,0.887917,0.230725,1462,2574,4036,2602,2,0,4,7,0,6,0,3,0.34,0.3333,1.0,0.1642,2,17,19,0,5.814980522343557,8.0
113,2011-04-23,2,0,4,0,6,0,2,0.46,0.450121,0.887917,0.230725,1462,2574,4036,2603,2,0,4,8,0,6,0,2,0.36,0.3333,1.0,0.2537,15,32,47,0,16.229678511893,28.0
113,2011-04-23,2,0,4,0,6,0,2,0.46,0.450121,0.887917,0.230725,1462,2574,4036,2604,2,0,4,9,0,6,0,2,0.38,0.3939,0.94,0.2985,13,55,68,0,9.76380192891675,21.0
113,2011-04-23,2,0,4,0,6,0,2,0.46,0.450121,0.887917,0.230725,1462,2574,4036,2605,2,0,4,10,0,6,0,2,0.42,0.4242,0.88,0.2239,36,93,129,0,5.00202039506728,61.0
113,2011-04-23,2,0,4,0,6,0,2,0.46,0.450121,0.887917,0.230725,1462,2574,4036,2606,2,0,4,11,0,6,0,2,0.46,0.4545,0.88,0.2239,68,164,232,0,12.666937088558447,103.0
113,2011-04-23,2,0,4,0,6,0,2,0.46,0.450121,0.887917,0.230725,1462,2574,4036,2607,2,0,4,12,0,6,0,1,0.52,0.5,0.83,0.4179,94,197,291,0,5.702778627914046,59.0
113,2011-04-23,2,0,4,0,6,0,2,0.46,0.450121,0.887917,0.230725,1462,2574,4036,2608,2,0,4,13,0,6,0,1,0.52,0.5,0.83,0.3881,17,186,312,0,9.142543367313491,21.0
